Student_ID,Age,Gender,Region,Urban_Rural,School_Type,Subject_Stream,Matriculation_Score,Parent_Education_Level,Number_of_Siblings,Family_Monthly_Income_MMK,Internet_Access_At_Home,English_Proficiency_Level,Family_Member_University_Graduate,Test_Prep_Course,Extracurricular_Score,Distance_to_University_km,Scholarship_Applied,Scholarship_Received,Preferred_University_Type,Chosen_Field_of_Study,Enrollment_Status
STU001288,17,Male,Yangon,Urban,Government High School,Arts,373.0,Middle School,1,657000.0,Yes,Intermediate,No,No,2.7,0.5,No,No,University of Distance Education,Business & Economics,Enrolled
STU004356,18,Male,Rakhine,Urban,Government High School,Science,258.0,University Graduate,2,281000.0,Yes,Intermediate,No,No,4.8,15.76,Yes,No,University of Distance Education,Natural Science,Enrolled
STU007014,18,Male,Bago,Urban,Monastic Education School,Science,315.0,Middle School,2,924000.0,Yes,Intermediate,No,Yes,2.0,7.4,No,No,Government University,Natural Science,Enrolled
STU003886,17,Female,Ayeyarwady,Urban,Government High School,Arts,334.0,Postgraduate,3,370000.0,No,Beginner,No,No,6.8,3.16,Yes,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU005750,20,Female,Yangon,Urban,Private High School,Arts,361.0,Primary School,4,1010000.0,Yes,Intermediate,Yes,No,6.2,18.240000000000002,No,No,Government University,Arts & Humanities,Enrolled
STU009170,17,Female,Magway,Rural,Government High School,Arts,306.0,University Graduate,3,642000.0,No,Intermediate,Yes,No,6.3,21.2,No,No,Government University,Arts & Humanities,Enrolled
STU002408,17,Male,Mon,Urban,Government High School,Arts,327.0,University Graduate,2,434000.0,Yes,Intermediate,No,Yes,7.3,10.280000000000001,No,No,Private University,Education,Enrolled
STU002014,18,Male,Yangon,Rural,Government High School,Science,356.0,High School,1,,No,Intermediate,No,No,3.1,10.1,No,No,Technological University,Engineering,Enrolled
STU005154,17,Female,Mon,Urban,Government High School,Science,351.0,Middle School,3,1049000.0,Yes,Intermediate,No,Yes,2.2,21.680000000000003,No,No,Government University,Natural Science,Enrolled
STU008552,18,Male,Bago,Rural,Government High School,Science,206.0,Middle School,1,474000.0,Yes,Intermediate,No,No,0.5,14.2,No,No,University of Distance Education,Natural Science,Enrolled
STU004377,18,Male,Sagaing,Urban,Government High School,Science,311.0,Primary School,0,491000.0,Yes,Advanced,Yes,No,2.8,17.84,No,No,University of Distance Education,Agriculture,Enrolled
STU008823,18,Female,Ayeyarwady,Urban,Government High School,Science,323.0,Primary School,1,252000.0,No,Beginner,Yes,No,5.4,35.68,No,No,Government University,Natural Science,Enrolled
STU004274,19,Female,Mandalay,Urban,Government High School,Science,445.0,University Graduate,4,773000.0,Yes,Intermediate,Yes,No,5.3,0.5,Yes,No,Computer University,Computer Science,Enrolled
STU005826,17,Female,Magway,Urban,Monastic Education School,Science,265.0,High School,1,1762000.0,No,Advanced,Yes,No,3.8,7.68,Yes,No,Private University,Nursing & Health Science,Enrolled
STU006700,18,Male,Mandalay,Rural,Government High School,Science,339.0,Postgraduate,2,147000.0,No,Intermediate,No,No,3.9,11.7,No,No,Government University,Engineering,Enrolled
STU007244,19,Female,Sagaing,Rural,Private High School,Science,393.0,Middle School,1,601000.0,No,Beginner,No,No,5.0,25.9,Yes,Yes,Medical University,Medicine,Enrolled
STU000450,18,Female,Magway,Urban,Government High School,Arts,240.0,No Formal Education,0,496000.0,No,Beginner,No,No,5.7,21.44,Yes,No,University of Distance Education,Education,Enrolled
STU002228,17,Male,Bago,Rural,Government High School,Arts,298.0,High School,5,543000.0,Yes,Beginner,Yes,No,4.8,9.2,Yes,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU005757,17,Male,Mandalay,Urban,Private High School,Science,385.0,Middle School,3,1260000.0,Yes,Beginner,No,Yes,5.1,0.5599999999999999,No,No,Private University,Natural Science,Enrolled
STU000811,17,Female,Mandalay,Urban,Government High School,Arts,358.0,Postgraduate,1,1015000.0,Yes,Intermediate,No,Yes,5.1,6.0,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU004181,18,Female,Mon,Rural,Government High School,Arts,289.0,High School,1,263000.0,No,Intermediate,No,Yes,5.3,8.4,Yes,No,University of Distance Education,Business & Economics,Enrolled
STU009001,19,Female,Kachin,Rural,Government High School,Science,336.0,Middle School,1,287000.0,No,Beginner,No,No,5.1,1.8,No,No,University of Distance Education,Nursing & Health Science,Enrolled
STU005439,19,Female,Kachin,Rural,Government High School,Science,321.0,High School,2,158000.0,No,Advanced,No,No,4.0,18.2,No,No,University of Distance Education,Engineering,Enrolled
STU007534,17,Female,Yangon,Urban,Government High School,Science,256.0,High School,4,836000.0,Yes,Beginner,Yes,No,2.0,24.400000000000002,No,No,Medical University,Nursing & Health Science,Enrolled
STU006370,18,Male,Shan,Urban,Government High School,Science,333.0,High School,2,288000.0,Yes,Beginner,No,Yes,3.3,3.0,Yes,No,University of Distance Education,Agriculture,Enrolled
STU008417,19,Male,Magway,Rural,Government High School,Science,202.0,Primary School,3,261000.0,No,Beginner,Yes,Yes,3.3,2.3,No,No,University of Distance Education,Natural Science,Enrolled
STU001478,20,Female,Bago,Rural,Monastic Education School,Science,354.0,High School,3,232000.0,Yes,Advanced,Yes,No,5.5,22.5,Yes,No,Technological University,Engineering,Enrolled
STU001791,18,Male,Naypyidaw,Urban,Government High School,Science,229.0,Primary School,1,711000.0,No,Intermediate,Yes,Yes,3.1,26.04,No,No,Private University,Natural Science,Enrolled
STU002009,17,Male,Yangon,Rural,Private High School,Science,292.0,High School,4,887000.0,No,Beginner,No,No,5.7,24.4,No,No,University of Distance Education,Engineering,Enrolled
STU000683,17,Male,Yangon,Rural,Monastic Education School,Arts,243.0,University Graduate,1,286000.0,No,Intermediate,No,Yes,4.1,53.6,Yes,No,Government University,Business & Economics,Enrolled
STU002817,17,Female,Yangon,Rural,Government High School,Arts,289.0,University Graduate,3,325000.0,No,Beginner,Yes,Yes,2.4,50.2,No,No,Government University,Education,Enrolled
STU009432,17,Female,Bago,Rural,Government High School,Arts,338.0,University Graduate,3,,No,Advanced,No,No,5.5,17.2,No,No,Government University,Arts & Humanities,Enrolled
STU003775,18,Male,Rakhine,Rural,Government High School,Arts,287.0,High School,1,270000.0,Yes,Intermediate,No,Yes,6.5,10.9,No,No,University of Distance Education,Education,Enrolled
STU006496,17,Male,Rakhine,Rural,Monastic Education School,Arts,331.0,High School,1,319000.0,Yes,Intermediate,No,Yes,5.7,14.2,No,No,Government University,Education,Enrolled
STU008879,17,Male,Ayeyarwady,Urban,International School,Arts,347.0,Primary School,1,2354000.0,No,Advanced,Yes,No,5.1,4.84,Yes,No,University of Distance Education,Business & Economics,Enrolled
STU007362,18,Male,Sagaing,Urban,Monastic Education School,Science,267.0,High School,1,475000.0,Yes,Advanced,No,No,6.6,10.840000000000002,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU008367,17,Male,Ayeyarwady,Urban,Government High School,Science,299.0,Primary School,1,386000.0,Yes,Advanced,Yes,Yes,6.7,7.0,No,No,University of Distance Education,Nursing & Health Science,Enrolled
STU007475,18,Female,Kayin,Urban,Monastic Education School,Science,438.0,University Graduate,3,1329000.0,No,Beginner,Yes,No,6.5,8.16,No,No,Government University,Natural Science,Enrolled
STU000047,18,Female,Mandalay,Rural,Government High School,Science,302.0,No Formal Education,1,412000.0,Yes,Intermediate,No,Yes,7.4,21.2,Yes,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU000031,18,Male,Magway,Rural,Government High School,Science,462.0,Middle School,1,,Yes,Intermediate,No,Yes,4.4,106.7,Yes,Yes,Computer University,Computer Science,Enrolled
STU008251,18,Male,Shan,Urban,Government High School,Arts,396.0,Middle School,1,,No,Intermediate,Yes,No,7.8,1.2400000000000002,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU006936,18,Female,Rakhine,Rural,Government High School,Arts,269.0,Postgraduate,0,226000.0,Yes,Beginner,No,No,8.7,46.8,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU001469,18,Male,Mon,Rural,Monastic Education School,Science,274.0,University Graduate,1,405000.0,No,Beginner,No,No,5.0,67.5,No,No,University of Distance Education,Nursing & Health Science,Enrolled
STU001666,19,Female,Mandalay,Rural,Government High School,Arts,217.0,Middle School,2,258000.0,No,Intermediate,No,No,8.6,23.8,Yes,No,University of Distance Education,Arts & Humanities,Enrolled
STU001417,18,Female,Yangon,Urban,Monastic Education School,Arts,243.0,High School,2,638000.0,Yes,Beginner,No,Yes,6.3,15.32,No,No,University of Distance Education,Law,Enrolled
STU006481,18,Male,Kachin,Urban,Government High School,Arts,303.0,High School,3,547000.0,Yes,Intermediate,Yes,Yes,7.4,6.48,Yes,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU004853,19,Male,Yangon,Urban,International School,Science,363.0,Primary School,2,2553000.0,No,Intermediate,Yes,No,5.4,46.96000000000001,Yes,No,Private University,Nursing & Health Science,Enrolled
STU002471,18,Female,Mandalay,Rural,Government High School,Science,335.0,University Graduate,1,145000.0,No,Beginner,Yes,Yes,3.9,4.4,No,No,Government University,Agriculture,Enrolled
STU004374,17,Male,Naypyidaw,Urban,Government High School,Arts,254.0,Middle School,1,618000.0,Yes,Advanced,No,Yes,5.1,4.760000000000001,Yes,No,University of Distance Education,Arts & Humanities,Enrolled
STU008525,17,Female,Yangon,Rural,Government High School,Arts,285.0,No Formal Education,3,371000.0,No,Advanced,Yes,No,5.5,10.8,Yes,No,University of Distance Education,Arts & Humanities,Enrolled
STU000430,19,Male,Shan,Rural,Government High School,Science,206.0,Primary School,1,305000.0,No,Advanced,No,No,4.7,0.8,No,No,Computer University,Computer Science,Enrolled
STU005245,18,Male,Bago,Rural,Government High School,Science,376.0,Middle School,2,569000.0,Yes,Intermediate,Yes,Yes,5.9,30.5,No,No,Computer University,Computer Science,Enrolled
STU002120,17,Male,Sagaing,Rural,Government High School,Science,288.0,High School,3,342000.0,No,Advanced,No,No,3.2,53.5,Yes,No,Government University,Natural Science,Enrolled
STU000386,20,Male,Mandalay,Urban,Private High School,Arts,460.0,Middle School,4,906000.0,No,Beginner,No,Yes,6.6,4.84,No,No,Private University,Business & Economics,Enrolled
STU001946,19,Female,Mandalay,Urban,Government High School,Science,285.0,University Graduate,3,1252000.0,Yes,Intermediate,No,No,2.9,22.28,No,No,University of Distance Education,Nursing & Health Science,Enrolled
STU004225,17,Male,Shan,Rural,Government High School,Science,245.0,Primary School,3,207000.0,No,Intermediate,Yes,No,2.9,20.9,No,No,University of Distance Education,Natural Science,Enrolled
STU000474,17,Female,Naypyidaw,Urban,Government High School,Science,214.0,Middle School,1,940000.0,Yes,Beginner,Yes,Yes,4.5,2.9600000000000004,No,No,Government University,Natural Science,Enrolled
STU002130,17,Female,Chin,Urban,Government High School,Science,290.0,University Graduate,2,679000.0,No,Intermediate,No,No,6.6,9.56,Yes,No,University of Distance Education,Engineering,Enrolled
STU006557,19,Female,Naypyidaw,Rural,Government High School,Science,269.0,Middle School,2,143000.0,Yes,Intermediate,No,Yes,6.9,13.4,No,No,Government University,Natural Science,Enrolled
STU006999,19,Male,Mandalay,Rural,Monastic Education School,Arts,295.0,University Graduate,3,288000.0,No,Beginner,Yes,Yes,5.7,6.2,Yes,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU001056,18,Male,Chin,Urban,Government High School,Arts,298.0,University Graduate,4,870000.0,No,Beginner,No,No,3.9,5.720000000000001,Yes,Yes,University of Distance Education,Law,Enrolled
STU003275,18,Male,Mandalay,Rural,Government High School,Arts,263.0,University Graduate,5,523000.0,No,Intermediate,No,No,3.8,9.5,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU004962,17,Male,Kayin,Urban,Private High School,Science,314.0,No Formal Education,4,511000.0,Yes,Beginner,No,No,6.4,18.8,No,No,Government University,Natural Science,Enrolled
STU005364,19,Female,Naypyidaw,Urban,Monastic Education School,Science,218.0,Primary School,1,474000.0,Yes,Advanced,No,No,4.6,1.7600000000000002,No,No,Government University,Agriculture,Enrolled
STU005817,17,Female,Bago,Rural,Private High School,Science,240.0,Middle School,2,441000.0,Yes,Intermediate,Yes,No,5.2,10.9,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU000812,17,Female,Naypyidaw,Rural,Government High School,Science,281.0,University Graduate,1,199000.0,Yes,Advanced,No,No,1.5,0.5,Yes,No,Government University,Natural Science,Enrolled
STU004574,18,Female,Shan,Rural,Government High School,Science,215.0,Primary School,2,381000.0,No,,No,No,2.2,80.4,No,No,Private University,Engineering,Enrolled
STU006138,17,Female,Kayin,Urban,Monastic Education School,Science,277.0,High School,2,249000.0,No,Intermediate,Yes,Yes,5.5,5.48,No,No,University of Distance Education,Natural Science,Enrolled
STU002389,18,Male,Tanintharyi,Rural,Government High School,Arts,309.0,Postgraduate,5,685000.0,No,Beginner,Yes,Yes,3.8,27.1,Yes,No,Government University,Arts & Humanities,Enrolled
STU009649,17,Female,Naypyidaw,Rural,Government High School,Arts,409.0,High School,2,375000.0,Yes,Intermediate,No,No,6.4,9.6,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU006226,17,Male,Yangon,Rural,Private High School,Science,259.0,Primary School,2,759000.0,No,Advanced,No,Yes,1.9,11.3,Yes,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU000112,17,Male,Yangon,Rural,Government High School,Science,339.0,No Formal Education,1,498000.0,No,Advanced,Yes,Yes,3.0,4.6,Yes,No,Government University,Nursing & Health Science,Enrolled
STU008910,17,Female,Magway,Rural,Private High School,Science,345.0,High School,0,676000.0,Yes,Intermediate,No,No,4.9,49.5,Yes,No,Government University,Nursing & Health Science,Enrolled
STU001746,18,Male,Ayeyarwady,Urban,Monastic Education School,Science,179.0,University Graduate,1,222000.0,Yes,Beginner,No,No,7.0,4.04,Yes,No,University of Distance Education,Natural Science,Enrolled
STU007852,19,Female,Mandalay,Urban,Private High School,Arts,354.0,Middle School,2,903000.0,Yes,Beginner,Yes,Yes,4.0,5.08,Yes,No,Government University,Arts & Humanities,Enrolled
STU001453,19,Male,Rakhine,Rural,Monastic Education School,Science,328.0,High School,0,825000.0,Yes,Advanced,No,No,6.6,6.1,No,No,University of Distance Education,Engineering,Enrolled
STU000320,19,Male,Mandalay,Urban,Government High School,Arts,328.0,University Graduate,3,217000.0,Yes,Intermediate,No,No,5.5,13.56,No,No,Government University,Education,Enrolled
STU008594,18,Female,Kachin,Rural,Government High School,Arts,232.0,University Graduate,2,1219000.0,Yes,Beginner,No,No,3.3,8.6,Yes,No,University of Distance Education,Arts & Humanities,Enrolled
STU003334,17,Male,Bago,Urban,Government High School,Arts,238.0,High School,3,549000.0,Yes,Beginner,No,No,5.5,3.3600000000000003,No,No,University of Distance Education,Education,Enrolled
STU001923,18,Female,Shan,Urban,Government High School,Science,372.0,Middle School,2,607000.0,Yes,Beginner,Yes,No,7.0,13.240000000000002,No,No,Technological University,Engineering,Enrolled
STU005866,17,Male,Mon,Urban,Government High School,Science,230.0,Middle School,5,383000.0,Yes,Intermediate,No,No,6.3,2.4800000000000004,No,No,University of Distance Education,Agriculture,Enrolled
STU009529,19,Male,Yangon,Urban,Government High School,Arts,270.0,Primary School,1,656000.0,No,Intermediate,No,No,1.8,0.52,No,No,Government University,Arts & Humanities,Enrolled
STU003686,17,Male,Mon,Rural,Government High School,Science,314.0,Middle School,2,350000.0,No,Beginner,No,No,5.4,0.5,No,No,University of Distance Education,Natural Science,Enrolled
STU004276,17,Male,Mon,Urban,Government High School,Science,411.0,University Graduate,3,620000.0,Yes,Beginner,No,Yes,0.0,12.120000000000001,No,No,Government University,Natural Science,Enrolled
STU004890,20,Female,Magway,Urban,Monastic Education School,Science,359.0,Primary School,3,1046000.0,Yes,Intermediate,Yes,Yes,5.1,19.400000000000002,No,No,Technological University,Engineering,Enrolled
STU005226,18,Female,Kachin,Urban,Private High School,Arts,236.0,High School,2,1239000.0,No,Advanced,Yes,Yes,8.0,13.32,Yes,No,University of Distance Education,Education,Enrolled
STU007473,18,Female,Yangon,Urban,Private High School,Arts,249.0,Primary School,1,805000.0,Yes,Beginner,No,Yes,3.0,3.88,No,No,Government University,Law,Enrolled
STU003606,17,Male,Mandalay,Rural,Private High School,Science,448.0,High School,0,512000.0,Yes,Beginner,No,Yes,4.4,26.0,Yes,No,Technological University,Engineering,Enrolled
STU001053,17,Female,Kayah,Urban,Government High School,Science,289.0,Primary School,3,1355000.0,Yes,Advanced,No,No,6.9,9.8,No,No,Private University,Natural Science,Enrolled
STU004157,19,Female,Shan,Rural,Government High School,Arts,386.0,Middle School,1,506000.0,Yes,Beginner,No,No,4.5,2.5,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU009677,18,Male,Rakhine,Rural,International School,Arts,295.0,High School,3,807000.0,No,Beginner,No,Yes,5.3,3.1,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU000100,20,Female,Rakhine,Urban,Government High School,Science,284.0,Primary School,1,582000.0,Yes,Intermediate,Yes,No,7.8,10.76,Yes,No,University of Distance Education,Agriculture,Enrolled
STU007509,18,Female,Mandalay,Rural,Private High School,Science,367.0,Postgraduate,0,398000.0,No,Beginner,No,No,8.0,10.8,No,No,Government University,Nursing & Health Science,Enrolled
STU001457,17,Male,Yangon,Urban,Private High School,Science,375.0,High School,0,483000.0,Yes,Beginner,Yes,Yes,8.7,2.32,No,No,Government University,Engineering,Enrolled
STU007689,18,Female,Naypyidaw,Rural,Government High School,Science,305.0,High School,2,446000.0,No,Intermediate,No,Yes,3.8,13.9,Yes,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
